@relation sea

@attribute at1 numeric
@attribute at2 numeric
@attribute at3 numeric
@attribute cl {0,1}

@data
0.750290,1.661136,4.377053,0
0.608973,7.327303,5.113181,0
4.373217,6.854132,3.098769,1
3.068098,4.747860,5.547594,1
4.259566,1.897790,4.061841,0
6.083094,4.393102,1.846182,0
8.385921,4.771794,8.590119,1
4.788094,4.495556,1.095771,0
6.156692,5.472825,9.715107,1
2.800128,4.828288,6.878270,1
1.682420,9.977039,5.293812,1
4.724900,0.841406,6.563093,0
2.739196,0.624933,5.571076,0
5.018035,7.417259,0.731089,0
2.189053,9.321208,0.325199,1
3.816764,1.420971,2.515530,0
6.893795,2.230637,6.739120,0
7.058925,3.617391,6.867267,1
3.594430,2.161079,3.491863,0
3.002486,0.054955,7.303796,0
0.679888,2.874872,4.563972,0
0.292131,5.295061,9.101880,1
4.616270,9.427079,9.458330,1
0.848050,1.973861,8.406490,1
4.204497,5.145611,7.435768,1
8.763001,4.303035,0.004767,0
6.464114,3.496630,0.676761,0
3.551585,7.980556,5.208282,1
0.855428,9.772254,9.929397,1
5.067316,9.031276,3.628743,1
8.458355,3.087073,8.116619,1
5.060934,6.523109,7.048250,1
1.668720,4.484017,0.528854,1
8.787052,0.533621,2.789153,0
4.030251,3.465914,4.717766,0
1.446470,9.926047,1.813309,1
9.698302,1.742705,3.449458,0
0.773981,7.078201,4.449203,1
0.165274,2.565821,8.538741,1
9.088930,5.586991,4.491640,0
0.071009,5.020494,1.189372,0
5.554114,3.978525,4.109227,0
7.444438,8.826993,7.166201,1
8.753040,8.979509,1.192807,1
0.722214,4.642264,3.216960,0
1.720465,7.666162,0.728532,0
0.231983,9.267273,7.111948,1
4.854264,1.603587,0.078564,0
6.624081,1.267936,3.783334,0
5.246461,7.892560,1.762560,1
6.719553,8.928761,1.581807,1
7.908269,2.774614,3.923936,0
7.416879,7.140896,0.126679,0
4.807058,0.855211,1.023083,0
0.122484,8.135031,4.359956,1
9.738618,4.438520,9.902021,1
5.706456,3.685355,8.540894,0
1.577916,0.303453,3.643816,0
9.232214,5.225624,3.770063,0
8.000238,7.693999,5.770967,1
4.834895,5.897646,4.554461,1
6.752857,5.577544,4.680995,1
3.712575,9.040951,1.852090,1
3.479470,1.754111,9.813892,1
5.439466,8.354786,0.138844,0
8.658239,3.782660,5.314850,1
9.008285,9.084913,5.030936,1
6.778912,0.801903,2.425640,0
6.699550,6.980101,1.255760,0
2.557645,5.936755,0.327748,0
4.977705,2.179838,9.721414,1
3.933949,9.535306,7.643102,1
7.890092,7.781946,6.390796,1
1.564606,1.705647,4.438785,1
0.790560,9.469722,7.581413,1
0.271625,0.007052,9.183278,1
6.987153,0.439038,0.423582,0
6.375793,0.751330,5.815017,0
2.931168,5.536431,9.810673,1
5.071737,7.453774,6.238532,1
5.235720,2.629328,9.510160,1
4.334975,3.948946,7.373216,1
3.418667,4.954629,2.695006,0
4.961681,1.878284,0.661467,0
2.317322,1.085048,1.493632,0
1.836378,7.308649,0.046612,0
2.845080,9.857285,1.632663,1
7.311059,7.871194,0.878645,0
0.500523,0.388806,9.347106,1
4.337752,6.720322,9.961032,1
1.674951,2.656037,1.446711,0
4.534321,2.108178,8.585466,1
3.193226,0.079098,5.544757,0
7.387747,5.591369,9.797151,0
5.448654,1.429813,8.149643,1
9.301007,9.028288,5.306493,1
9.417094,4.653599,4.637028,1
1.373921,4.598059,1.511265,0
7.254096,2.957976,9.685504,1
5.066154,8.270969,8.640059,1
8.350068,4.184817,3.288985,0
9.776186,3.086135,5.970641,1
4.515948,4.120284,7.984553,1
3.148572,3.291046,3.618486,0
7.944645,8.255513,6.320512,1
2.853573,7.831778,2.367438,0
0.789754,2.052941,1.896086,0
0.323911,0.536145,4.115288,0
4.720962,7.404273,4.411794,1
0.490408,0.382434,9.721988,1
4.502718,7.706541,8.823312,1
0.997587,2.441797,0.216956,0
0.697311,6.537468,8.260799,1
4.369246,0.628237,3.658552,0
2.681178,5.554638,1.014907,0
6.090783,5.130196,1.679068,1
2.534469,6.090862,5.308893,1
6.473296,5.030881,8.031233,0
2.737422,6.854544,8.627304,1
9.296341,8.844260,2.677242,1
5.381728,0.938041,3.544536,0
1.566278,7.203087,4.909973,1
2.757725,5.924880,7.252546,1
1.055076,8.931614,9.660254,1
5.022476,4.969148,6.614421,1
0.000029,4.645653,2.471786,0
1.500197,1.099090,6.472460,1
9.943351,9.149702,0.790191,1
0.087743,4.334726,5.076052,1
1.537814,9.986024,5.901478,1
5.910904,3.154023,3.144048,0
2.085637,2.804302,0.555524,0
7.773449,7.169944,8.603885,1
1.815598,1.075671,0.510928,0
2.174762,6.983388,4.112334,1
6.133090,4.902524,7.443191,1
9.237251,2.519242,7.874855,0
2.505266,3.776333,5.070604,0
6.930356,8.214652,5.382149,1
1.018954,5.937673,6.124106,1
3.107617,4.727992,6.565881,1
5.803663,7.076809,8.239011,1
4.060198,2.351344,0.096536,1
7.253869,7.539727,6.414122,1
0.058969,4.288977,7.266185,1
8.065310,2.336789,0.980405,0
0.551441,6.362555,4.011659,1
2.300227,0.135766,0.362799,0
4.863757,6.928680,0.331060,1
4.005489,8.570070,8.645844,1
0.921415,8.742380,8.258975,1
6.282107,4.673097,4.666404,1
8.962074,1.932589,8.905312,1
4.269378,9.885716,2.023050,1
6.248271,6.034709,6.391214,1
6.170475,6.754013,3.956343,1
3.682693,4.287403,1.701652,0
2.857473,0.347496,5.753869,0
9.089877,4.012845,1.954171,0
8.685942,6.620575,1.713060,0
8.553164,0.618372,4.675400,0
0.504088,6.698450,7.643360,1
2.733159,4.034575,5.300857,1
0.788588,9.257200,9.937866,1
3.544603,1.639518,2.159462,0
1.987015,7.913331,0.180963,0
1.926176,2.135134,6.448876,1
8.755709,8.161936,8.260133,1
8.780308,2.935533,0.131414,0
9.633983,7.774774,6.036755,1
1.809349,1.337612,1.270776,0
0.594812,1.208642,7.069217,0
2.848161,9.228679,0.541490,1
7.142010,0.722454,5.912067,0
2.857588,2.360943,9.680303,1
0.522879,7.940436,8.922169,1
0.875969,9.053582,8.587583,0
6.828356,4.624337,2.877093,0
5.961949,4.147869,1.235641,0
5.356511,8.304857,0.696176,1
7.533536,1.237666,3.039847,0
1.960120,8.951915,3.743732,1
1.312857,3.424035,6.431005,1
1.364471,5.353173,1.138923,0
4.406756,9.726505,2.750391,1
4.350842,5.627485,9.872817,0
9.775353,1.108458,6.869553,0
9.413316,7.565729,3.336537,1
8.803395,6.376384,1.622399,1
5.328299,5.366130,5.581223,1
8.790165,2.012227,8.476892,0
7.365400,9.615815,2.395076,1
9.342319,5.145467,3.007268,0
0.772952,2.880085,4.005953,1
3.988544,0.875506,5.680171,0
8.441234,9.016707,0.348712,1
5.393092,1.971111,8.008144,0
7.337241,3.589367,7.362547,1
5.601594,5.839440,6.282043,1
5.455255,8.677118,4.739151,1
3.822585,7.746418,8.490737,1
0.626504,2.496690,5.143843,0
3.372195,0.824014,8.016908,0
9.840722,8.365620,9.058059,1
0.336730,7.066202,5.955205,1
0.655569,3.317753,3.801377,0
9.157192,0.083420,9.224157,1
8.760538,3.963308,9.410022,1
1.709726,7.900758,7.178660,1
0.397448,2.322503,6.951278,1
3.146517,4.968185,5.583072,1
3.333804,4.641130,8.221053,1
1.707333,4.176258,1.344505,0
7.494011,5.145883,8.620065,1
5.229302,7.844223,1.263651,1
1.807530,0.673673,6.572963,0
8.574431,3.751624,5.853486,1
6.074127,2.804764,2.741522,0
7.772949,8.324594,2.207883,1
2.965725,0.428936,4.777287,0
4.605195,6.121792,7.035960,1
1.267675,5.656025,8.750408,1
3.500248,0.014059,0.486817,0
0.687732,7.059781,8.825034,1
0.811404,4.678520,8.234042,1
7.483284,0.975564,6.106175,0
9.300159,8.314058,6.362986,1
8.742995,1.140273,6.938942,0
7.262065,3.974902,5.447395,1
9.630928,4.197803,5.026717,1
4.211863,5.513535,8.438953,1
2.573315,7.263988,4.161757,1
1.942508,2.395799,0.270250,0
3.371363,6.376425,4.682025,1
4.690484,1.045012,4.937406,0
2.185285,1.876348,6.781668,0
5.851250,2.229063,7.977091,1
6.426866,3.003808,8.613354,0
8.517343,7.052308,5.538322,1
4.316296,9.700080,4.475376,1
2.095879,4.745625,5.684596,1
1.122051,0.366622,8.138764,0
1.411633,3.076170,9.246013,1
4.952518,6.027681,3.044269,0
8.256743,1.021360,6.285947,0
4.025167,4.899301,5.322338,1
1.951609,0.860660,3.633167,0
0.560740,8.108542,2.526708,1
2.854168,8.211305,8.123861,1
8.577927,6.262626,9.788753,1
9.338797,9.034765,3.586478,1
5.062446,6.630747,5.095083,1
7.652107,1.381030,8.002799,1
6.280331,3.325137,4.219785,0
4.185797,7.852952,4.499845,1
5.961494,7.026553,7.403156,1
5.237858,5.527018,2.791880,0
1.789644,2.580632,3.805344,0
1.615398,7.391822,5.419755,1
4.022570,0.514838,9.997034,1
1.895868,7.999833,3.351951,1
1.324970,7.571736,6.408139,1
5.424687,0.907984,0.257304,0
7.934537,7.660460,0.201843,0
3.187478,2.993723,6.988179,1
5.574355,0.793523,6.105562,0
8.185346,1.525316,3.867597,0
2.040153,3.864631,3.882592,0
1.864464,7.234543,2.112220,1
4.806279,8.520359,8.700200,0
9.428344,8.957504,1.617148,1
6.617965,1.818990,0.535276,0
4.812713,7.523456,4.782565,0
8.316978,0.888126,7.576821,0
2.413442,1.444418,8.710239,1
5.309049,2.592831,8.389617,1
9.827374,0.501837,0.362946,0
9.022197,9.063147,4.864621,1
8.020651,6.481768,5.813421,1
8.300758,6.348698,4.444059,1
3.872153,9.226624,3.500540,1
0.114751,1.077361,8.691457,1
2.521779,7.401696,6.981789,1
9.994527,5.371406,5.004341,1
5.873242,5.367287,4.455555,1
4.430434,9.320176,3.345979,1
5.801944,9.159401,7.089701,1
5.508099,1.533760,7.216175,0
0.760384,0.716715,1.569384,1
1.794076,0.260840,3.403328,0
7.662536,0.385117,2.146683,0
5.756522,7.151023,7.478965,1
2.518311,1.934520,6.525204,0
1.254696,9.871183,9.399829,1
9.030584,6.489531,1.159343,0
8.023291,8.375518,3.918934,1
9.092233,5.488318,9.658810,0
5.749158,3.062138,5.202163,0
3.447254,7.348846,1.068758,0
4.499869,8.547722,0.833542,1
0.482242,7.358746,3.966924,1
7.229929,3.366754,8.793578,1
9.856284,9.952921,0.799195,1
8.328439,4.718130,6.663249,1
0.206448,6.322060,8.306979,1
9.384197,3.509142,9.367301,1
0.857988,0.436059,2.035228,0
8.983781,2.868770,2.376037,0
0.227515,6.342961,1.202961,0
9.709715,9.996539,3.717957,1
9.949460,4.517152,7.445573,1
9.235282,4.108823,5.698569,1
0.430882,4.005548,5.397337,1
7.514690,4.764638,2.646531,0
5.200697,4.681759,3.730535,0
7.550529,6.106572,3.650501,1
2.449533,4.853462,5.235488,1
4.850001,8.953445,1.725247,1
3.470598,9.170820,3.077359,1
3.279643,8.775928,2.147610,1
2.781477,7.544948,3.525605,0
2.309586,6.172136,8.668846,1
0.853896,2.399381,1.694761,0
8.505954,5.345262,6.182470,0
0.198724,1.417958,3.114735,0
0.371404,4.839983,9.848186,1
4.010803,2.925545,6.547882,1
1.701474,8.695492,1.000972,1
6.240439,4.526577,4.779119,1
0.698714,3.447965,6.060308,1
5.847346,7.755070,9.957035,1
3.100332,6.139504,5.308786,1
7.557463,8.423522,8.347780,1
3.263504,8.195966,1.770868,1
1.121511,8.318749,4.564754,1
7.014241,5.565725,7.305936,1
0.092303,2.085056,1.804706,1
5.533021,7.865015,2.343626,1
5.620084,2.300661,5.733667,0
8.440166,1.042453,2.019471,0
9.465975,0.367251,3.926495,0
8.563217,5.697362,0.003787,0
4.016111,4.568540,2.507713,0
0.134265,9.813649,4.285032,0
1.898705,6.089738,1.017585,0
3.954753,3.361211,8.812093,1
5.661872,4.545759,8.295252,1
5.588212,0.314723,0.099666,0
0.681974,4.026160,7.783667,1
9.723522,7.787454,8.929919,1
2.355994,1.437632,4.769986,0
1.251281,9.055018,2.716827,1
5.144756,3.734412,0.581712,0
7.095623,9.393805,8.674346,1
3.939564,6.969598,6.859533,1
7.284321,6.959198,4.581964,1
0.985359,2.365631,7.211487,0
0.153085,6.141407,4.448515,1
7.579039,9.218501,4.999338,1
8.273520,7.716165,1.980306,1
1.450577,2.562018,2.517785,0
1.955822,1.192131,1.303696,0
8.161729,8.163229,5.423162,1
5.122427,0.005126,3.412346,0
2.370758,0.623833,6.816668,0
6.765240,1.265183,5.032921,0
0.483684,0.032259,3.174599,0
7.748424,5.154905,2.175479,0
7.716923,4.693264,7.745202,1
5.885395,9.048898,5.568131,1
7.212126,0.991294,9.493174,1
0.996420,2.905519,8.442339,1
3.529352,5.259007,5.891020,0
6.524189,0.923941,4.638871,0
0.956200,7.813469,5.765077,1
2.968374,7.940556,7.903625,0
2.633820,5.648827,0.358043,0
4.697724,5.926175,2.566338,0
6.917469,2.059512,4.244404,0
4.965031,2.686743,1.281066,0
7.945750,7.172086,8.788976,1
8.096027,3.427846,1.477813,0
1.241316,7.242889,7.756850,1
5.183445,5.660475,4.894988,1
1.309301,5.253030,6.336479,1
1.179205,8.902818,7.916876,1
0.962329,2.161280,6.010562,0
4.848023,7.291628,4.421744,1
4.463715,3.210720,7.263712,1
6.638566,8.741526,1.611969,1
5.984415,9.368818,2.089572,1
5.029294,6.984560,8.985125,1
2.237590,5.321604,2.345620,0
4.224422,0.262496,1.513469,0
2.423776,7.524031,1.114111,0
4.815660,5.535856,0.065572,0
8.746575,7.329284,1.839116,1
6.070810,3.451085,3.265024,0
2.819904,5.354597,3.223085,0
2.339157,2.208210,4.187792,0
7.529814,6.533412,7.993542,1
6.795908,9.507011,6.940987,1
7.031043,8.055098,6.491484,1
3.590953,6.557055,1.126077,0
3.886339,2.965194,7.722671,1
6.416279,0.987696,2.012374,0
6.342292,5.235458,7.085380,1
7.443668,1.273171,3.258196,0
7.806583,1.251738,6.727718,0
0.758750,3.668704,3.822177,0
1.723802,0.313660,9.636496,1
6.870716,0.762573,7.652284,1
3.727767,5.374956,0.714204,1
6.362651,2.726578,9.380228,1
7.962037,6.465607,1.386393,0
7.738779,4.644588,0.379187,0
5.896327,7.106905,0.147854,0
0.775609,3.970031,4.444870,0
4.283692,4.081365,7.814166,1
4.843938,5.466450,1.911463,0
0.841405,2.625667,8.715750,1
5.352245,8.095978,9.909000,1
4.561585,1.295393,8.719987,1
5.939981,9.099174,7.845726,1
6.206079,7.993580,8.491385,1
1.963611,2.936255,9.481098,1
7.017620,7.295264,7.401711,1
2.761714,9.313173,0.433262,1
1.938841,9.149012,0.807176,1
7.244990,0.716176,0.605368,0
2.011569,9.325356,4.106938,1
8.424530,1.952664,9.787859,1
9.946244,8.279244,1.612296,1
1.215500,1.093395,8.157159,1
8.388659,5.558869,0.094678,0
4.872043,0.527940,4.753492,0
9.676952,5.560668,4.101970,1
6.276844,4.707338,8.728517,1
4.032694,2.835454,6.239964,1
4.788118,6.027823,7.087832,1
4.307068,8.700129,6.644218,1
9.793523,4.801377,3.755688,0
0.360246,3.850366,9.332554,1
4.378306,4.086046,2.043173,0
9.646714,6.145143,0.977200,0
0.852482,9.705716,4.211971,1
2.541171,0.451935,7.342400,0
6.479759,4.430232,2.063652,1
3.130360,8.707870,6.309394,1
3.509246,0.065082,1.106064,0
3.915448,0.438618,9.101782,1
4.524664,1.144955,2.349011,0
7.290098,3.326211,0.094936,0
3.031927,4.306908,3.027755,0
4.758842,0.370155,2.902387,0
4.800386,4.966038,2.025428,0
3.673908,8.334823,0.854629,1
8.399904,1.960693,1.052647,0
2.399311,0.154429,0.609106,0
1.299383,2.958118,1.095354,0
6.284329,1.190290,6.732060,0
5.497197,9.759816,4.889354,0
0.129970,7.791740,1.494641,1
2.757779,3.520069,2.861103,0
1.854891,3.715731,3.614841,1
5.676425,4.667489,2.570149,0
4.821917,3.179255,4.999712,0
6.137373,6.095065,4.710781,1
7.285355,1.442842,1.737958,0
1.202658,6.627312,3.038592,1
4.419052,4.533233,6.262984,1
8.053302,9.124086,3.608518,1
2.839818,7.223360,0.162989,0
1.890848,2.733138,6.591979,1
5.912393,1.591691,2.834065,0
7.686756,7.544847,4.471467,1
8.987688,6.209425,7.754663,0
2.836737,0.793255,1.522974,0
5.326488,7.785958,4.432620,1
6.910045,8.041139,3.287983,1
5.264498,3.450972,8.266107,1
6.184109,4.858086,3.868112,0
6.449776,6.702177,4.146267,1
4.247024,8.617735,9.108643,1
4.827160,6.863306,3.425058,1
7.656560,4.948032,4.919685,1
2.733991,9.352305,6.362838,1
7.393444,9.650821,9.393900,1
3.101792,7.660006,9.813288,1
2.518091,3.681400,1.382403,0
0.383577,5.528671,3.104399,0
4.146406,2.213042,7.865313,1
9.076347,1.290371,6.637462,0
6.238403,1.557147,9.715956,1
0.909452,6.078794,8.616430,1
5.729614,8.010329,0.960838,0
5.670336,0.774126,8.117308,0
4.455526,9.499711,7.156295,1
5.028382,0.260694,9.469703,1
2.473736,7.335016,8.148353,1
8.625387,4.785815,8.282992,1
6.342962,7.998948,3.836185,1
4.077742,2.452615,5.555311,0
0.462944,6.516149,8.638762,1
7.290275,6.756069,4.321707,1
6.255779,1.478002,6.584903,0
1.738696,6.054606,0.458948,0
3.389622,8.607302,5.762516,1
3.393116,4.045508,6.878799,1
2.044456,0.714984,6.988492,0
3.167599,2.543803,5.929553,0
9.059952,4.568314,9.763824,1
1.324382,4.085530,8.096026,1
5.563532,4.680929,8.864323,1
0.735535,9.323271,1.514660,1
7.930573,7.277176,6.140166,1
1.322684,3.018965,1.059767,0
3.733949,8.048260,9.489337,1
0.592063,5.418889,0.532091,0
9.987203,0.295915,6.002240,0
4.381445,4.098267,8.891747,1
8.779196,7.756069,7.247205,1
7.079340,8.761865,3.639888,1
6.039041,9.780054,6.333601,1
2.799020,7.393368,0.728863,0
5.441628,0.218200,3.434518,0
5.637089,3.966609,5.685704,1
4.262524,1.687945,6.935876,0
5.786211,5.827623,8.588946,1
3.583692,5.836151,4.080138,0
4.598016,7.720026,5.672945,0
7.500081,2.006546,7.998780,0
9.399915,8.727644,6.832071,1
8.945844,0.266589,0.875232,0
4.233198,6.560936,0.207225,0
8.248881,7.143101,7.139691,1
2.970724,5.728637,8.600499,1
1.564788,2.680637,7.217449,1
0.400663,2.890394,6.799860,1
4.896940,4.798641,8.199845,1
3.526285,5.031916,9.138396,1
5.298504,0.013629,7.055062,0
6.574565,7.262286,8.027424,1
4.405387,5.167115,8.858539,1
0.895752,7.459038,3.930528,1
0.139675,1.147977,8.623344,0
4.038371,5.423204,8.441083,1
0.221845,6.640928,3.232166,1
1.672843,2.370562,6.220259,0
2.384191,3.275320,6.503049,1
0.537607,4.530473,3.782204,0
9.697588,2.640743,2.319106,1
0.099781,6.249634,3.053880,0
7.397611,1.677225,0.779794,0
7.100429,9.220877,0.371293,1
5.861804,3.603458,1.070404,0
5.974020,7.290663,4.505995,1
0.565983,1.009045,7.316968,0
5.539518,1.099172,6.046584,0
3.739915,8.365689,5.830446,1
4.615324,8.884327,4.079151,1
0.561551,4.858945,3.448916,0
4.079823,3.820209,4.984255,0
7.423667,6.054659,7.476274,1
3.345322,1.982270,1.755899,0
2.991314,9.072867,5.014894,1
0.172039,1.061478,3.767938,0
9.427168,9.598384,7.751649,1
8.482711,1.830800,6.055426,0
6.689746,9.504342,6.706243,0
3.324551,1.690497,0.711195,1
7.745156,8.187469,4.145905,1
0.169739,5.901804,5.001783,1
4.974672,0.016678,1.691885,0
1.078156,5.459823,9.058665,0
5.058208,6.810314,4.547816,1
8.641114,0.603242,2.585181,0
0.107584,9.291424,6.100429,1
0.981921,6.811624,4.180353,1
4.999094,8.326259,9.817555,1
4.228064,4.819339,8.329886,1
4.836017,0.021772,4.349446,0
5.481595,3.408112,6.419498,0
0.218426,0.967314,4.080721,0
1.570555,6.665902,4.190401,1
5.957325,0.290830,5.110275,0
7.102454,9.290628,5.666324,1
7.616887,5.483880,7.270381,1
0.303219,5.600268,1.047686,0
5.622039,5.397132,1.053410,0
8.805243,7.472908,1.643437,1
8.440222,5.724158,7.883210,0
2.390060,2.073611,1.688917,0
2.364441,6.799191,5.286632,1
6.089819,0.952956,1.568444,0
6.436836,8.838825,5.551657,1
4.439093,6.599342,1.879291,1
1.996475,2.932701,1.164766,1
0.405609,2.808203,9.825388,1
8.532361,7.708598,8.856608,0
9.782208,0.545525,9.269806,1
7.344717,4.556438,1.613545,0
5.509394,3.181989,7.141243,1
2.020814,2.692899,8.686284,1
9.292242,0.565575,6.521039,0
3.498276,7.685805,2.090435,1
0.494009,1.915823,2.749716,0
9.624420,1.606325,9.948791,1
2.151850,9.218596,1.553279,1
3.775034,3.166824,2.931102,0
6.348814,0.072345,1.230657,0
2.765244,9.916942,4.829535,1
0.482517,1.350573,3.346202,0
9.036379,5.436637,7.884678,1
7.352460,0.634395,8.556757,1
2.240719,8.505548,6.383510,1
7.724144,7.936789,3.889135,1
1.103613,6.820238,0.783606,0
6.892582,2.014264,5.822054,0
1.931205,0.651588,1.715312,0
2.002162,5.061514,6.394516,1
0.498152,4.279194,0.568928,0
4.913589,9.125686,4.827492,1
7.631233,1.211002,1.546877,0
9.147790,5.436012,6.854555,0
2.256250,7.638162,7.703830,1
9.652426,3.525884,8.806659,1
4.177472,0.521971,3.997353,0
5.583485,0.391869,7.218175,0
4.671062,7.787103,3.932248,1
6.912788,8.759740,6.738959,1
9.970742,8.285836,9.899398,1
3.721848,6.753953,9.369936,1
4.392115,7.073766,5.126930,1
0.599650,3.933589,5.628172,1
4.455560,9.625525,0.956756,0
0.017394,8.174931,6.120682,1
5.962034,0.052931,4.273107,0
8.812671,1.012066,7.418843,0
9.297901,7.318241,7.901945,1
4.072195,7.271881,8.997848,1
4.345647,4.124778,2.508851,0
8.058367,8.137023,9.722418,1
7.762547,0.679174,2.552972,0
8.854105,8.673655,2.468397,1
8.726585,6.741504,7.690961,1
7.753570,5.109804,6.322669,1
2.428045,4.224614,0.071220,0
1.496495,9.069068,4.964550,1
3.193846,7.473401,0.787438,0
5.610424,0.509856,3.766139,0
1.189030,6.319111,1.152912,1
4.992765,3.621309,4.859274,0
0.362813,2.550235,1.258606,0
7.660038,7.581275,5.167854,0
1.805889,5.239074,6.588324,1
4.308142,1.552874,9.144526,1
9.026275,9.931963,8.754200,1
0.441819,2.520339,8.009669,1
8.839451,9.162581,1.673985,1
2.783891,6.533259,7.551567,1
9.083494,8.810173,1.263087,1
6.391448,6.430941,6.831617,1
1.670015,3.419940,1.499721,0
4.972814,0.644246,3.480145,0
0.576209,2.234345,8.635786,1
4.754684,6.645455,2.648878,1
5.808037,4.322863,7.426351,1
0.856122,4.977917,1.738631,0
3.788090,3.001718,6.683149,0
9.432659,3.514766,8.376876,1
6.934706,9.876597,7.080832,1
0.520843,0.560977,5.906609,0
2.795321,4.542396,2.115081,0
1.187851,4.763958,1.144140,0
9.086822,8.570491,5.587815,1
3.548408,7.326447,9.882560,1
0.328165,6.565709,7.516037,1
0.080475,5.892913,0.863498,0
5.769510,7.944330,8.922701,1
8.505306,4.829310,7.387406,1
9.371706,9.502487,8.850634,0
4.266445,9.994774,7.555444,1
8.565265,3.143259,3.296210,0
0.469705,3.178769,9.450171,0
9.744478,6.966208,0.558694,0
2.859122,1.422192,6.840133,0
9.366522,5.762835,4.918985,1
0.592145,2.306391,9.172457,1
1.808878,8.023090,0.523407,0
8.017864,8.078851,9.428590,1
1.222110,2.724800,8.696802,1
5.903569,8.146973,2.489686,1
5.113181,3.048380,5.473000,0
4.470572,2.313133,6.600935,0
8.075967,1.519920,1.708923,0
3.826312,0.881380,8.631962,1
8.904470,9.155368,1.710513,1
7.234219,1.139104,3.505464,0
3.863904,2.202266,0.148144,0
0.349238,2.637829,5.415519,0
5.686209,0.888519,3.434722,1
3.201651,0.035657,3.993875,0
1.555577,5.702798,9.945730,1
6.584178,8.577691,1.017078,1
7.733060,2.727592,2.410983,0
3.866695,5.916447,3.423607,1
8.118712,3.571751,7.498071,1
6.209580,2.913590,3.930370,0
3.802109,7.365092,2.052570,1
7.400749,6.046444,8.281379,1
1.749243,8.227109,4.338214,1
6.804800,5.355292,3.822068,1
8.082884,6.233051,9.505138,1
2.149498,2.928746,9.680178,0
6.500496,7.178249,8.736162,1
0.091839,2.666532,4.605865,0
0.031625,6.658434,0.897709,0
2.704879,9.179088,6.388700,1
7.406197,0.726914,2.787542,0
6.082206,6.609611,8.748857,1
2.842662,8.253996,6.114669,1
1.182741,5.794847,5.260371,1
2.973095,3.996533,0.393314,0
6.663065,4.999178,6.958883,1
1.657613,7.856592,4.127064,1
7.035680,0.515763,8.816614,1
1.242677,1.604156,8.652875,1
8.213766,7.401731,1.489973,0
5.655727,7.604641,6.048589,1
3.399488,1.308960,4.521706,0
5.305494,4.915019,9.437517,1
